team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
133,1990-09-02.OAK199009020,OAK,,TEX,2,43.9,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,.325,.434,.579,1.013,1,.81,-0.056,-0.63,LF
134,1990-09-03.BOS199009030,OAK,@,BOS,4,43.9,5,4,2,2,0,0,1,1,1,0,2,0,0,0,0,0,1,0,.327,.436,.585,1.021,1,.64,0.177,1.65,LF
135,1990-09-04.BOS199009040,OAK,@,BOS,4,43.9,5,4,1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,.326,.436,.582,1.018,1,.91,0.044,0.68,LF
136,1990-09-05.BOS199009050,OAK,@,BOS,10,18.9,5,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.329,.439,.583,1.022,1,.52,0.071,1.15,LF
137,1990-09-07.NYA199009070,OAK,@,NYY,6,43.9,5,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.325,.437,.577,1.014,1,.95,0.035,-0.86,LF
138,1990-09-08.NYA199009080,OAK,@,NYY,3,43.9,5,5,2,2,0,0,2,3,0,0,1,0,0,0,0,0,0,0,.326,.437,.589,1.026,1,1.45,0.256,1.69,LF
139,1990-09-09.NYA199009090,OAK,@,NYY,4,43.9,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.324,.436,.585,1.021,1,1.48,-0.021,-0.18,LF
140,1990-09-10.SEA199009100,OAK,@,SEA,-3,43.9,4,4,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,.326,.437,.589,1.026,1,.44,0.054,0.63,LF
141,1990-09-11.SEA199009110,OAK,@,SEA,8,17.8,5,4,1,2,1,0,0,2,1,0,1,0,0,0,0,0,3,0,.327,.438,.590,1.029,1,1.35,0.234,2.42,LF
143,1990-09-13.OAK199009130,OAK,,MIN,-2,6.0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,,1,0,.327,.438,.590,1.029,4,2.45,0.013,0.16,PR
144,1990-09-14.OAK199009140,OAK,,MIN,8,43.9,5,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,.328,.438,.588,1.026,1,.73,-0.083,-0.32,LF
145,1990-09-15.OAK199009150,OAK,,MIN,3,43.9,4,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,.327,.437,.586,1.023,1,1.64,0.071,0.73,LF
147,1990-09-17.OAK199009170,OAK,,CHW,-7,15.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.325,.436,.583,1.019,1,.46,-0.023,-0.44,LF
148,1990-09-18.OAK199009180,OAK,,CHW,-6,17.8,5,3,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,.325,.437,.581,1.019,1,1.11,-0.005,0.43,LF
149,1990-09-19.OAK199009190,OAK,,CHW,4,43.9,5,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.325,.439,.580,1.018,1,.40,0.053,0.64,LF
150,1990-09-21.OAK199009210,OAK,,DET,1,43.9,5,3,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,.323,.438,.576,1.014,1,1.26,0.029,-0.35,LF
151,1990-09-22.OAK199009220,OAK,,DET,4,43.9,5,4,1,1,0,0,1,1,1,0,2,0,0,0,0,0,1,0,.322,.438,.580,1.018,1,1.01,0.000,0.62,LF
152,1990-09-23.OAK199009230,OAK,,DET,-6,15.6,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.321,.438,.577,1.015,1,.55,-0.016,-0.06,LF
153,1990-09-24.KCA199009240,OAK,@,KCR,-7,43.9,5,5,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,.320,.435,.575,1.011,1,.68,-0.060,-1.07,LF
154,1990-09-25.KCA199009250,OAK,@,KCR,5,43.9,5,3,2,3,0,0,0,0,1,1,0,1,0,0,0,0,1,0,.324,.440,.578,1.018,1,.66,0.095,1.34,LF
156,1990-09-27.TEX199009270,OAK,@,TEX,-2,43.9,5,5,1,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,.325,.440,.584,1.024,1,.46,0.002,1.15,LF
157,1990-09-28.TEX199009280,OAK,@,TEX,3,43.9,5,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,.326,.441,.584,1.025,1,.92,0.034,0.83,LF
160,1990-10-01.OAK199010010,OAK,,CAL,-2,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.326,.440,.581,1.021,1,1.00,-0.092,-0.68,LF
161,1990-10-02.OAK199010020,OAK,,CAL,2,43.9,5,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,.325,.440,.578,1.018,1,1.13,0.081,-0.38,LF
162,1990-10-03.OAK199010030,OAK,,CAL,-5,14.5,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.325,.439,.577,1.016,1,.51,-0.004,-0.22,LF
