team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
94,1985-07-25.LAN198507250,CHC,@,LAD,-4,43.9,5,4,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,.296,.353,.487,.840,2,1.24,0.086,0.07,2B
95,1985-07-26.LAN198507260,CHC,@,LAD,-10,17.8,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.299,.355,.490,.845,2,.57,-0.001,0.42,2B
96,1985-07-27.LAN198507270,CHC,@,LAD,-1,43.9,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.298,.354,.487,.841,2,1.80,-0.148,-0.55,2B
97,1985-07-28.LAN198507280,CHC,@,LAD,7,43.9,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.297,.352,.484,.835,2,.51,-0.066,-0.68,2B
98,1985-07-30.CHN198507300,CHC,,STL,-8,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.293,.348,.478,.827,2,.61,-0.033,-0.73,2B
99,1985-07-31.CHN198507310,CHC,,STL,3,43.9,4,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.298,.352,.484,.836,2,.45,0.078,1.34,2B
100,1985-08-01.CHN198508010,CHC,,STL,1,49.4,7,5,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,.297,.354,.480,.834,2,1.13,-0.037,-0.19,2B
101,1985-08-02.CHN198508020,CHC,,NYM,1,43.9,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.297,.353,.478,.830,2,1.26,-0.020,-0.15,2B
102,1985-08-03.CHN198508030,CHC,,NYM,-1,45.0,5,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.296,.353,.475,.828,2,1.23,-0.027,-0.16,2B
103,1985-08-04.CHN198508040,CHC,,NYM,-3,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,.293,.350,.470,.820,2,1.19,-0.161,-1.48,2B
104,1985-08-05.CHN198508050,CHC,,NYM,-5,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.290,.347,.466,.812,2,.62,-0.060,-0.98,2B
105,1985-08-08.SLN198508080,CHC,@,STL,-8,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.287,.343,.461,.804,2,.23,-0.022,-0.48,2B
106,1985-08-09.NYN198508090,CHC,@,NYM,-2,43.9,5,5,0,3,1,0,0,1,0,0,2,0,0,0,0,0,2,0,.291,.346,.465,.811,2,1.17,0.233,1.50,2B
107,1985-08-10.NYN198508100,CHC,@,NYM,-5,43.9,4,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.293,.348,.466,.813,3,.52,-0.023,0.07,2B
108,1985-08-11.NYN198508110,CHC,@,NYM,-4,43.9,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,.293,.347,.466,.813,2,.70,0.072,0.49,2B
109,1985-08-12.CHN198508120,CHC,,MON,1,43.9,4,3,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,.293,.348,.472,.820,3,1.44,0.181,1.88,2B
