team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
147,1986-09-19.DET198609190,NYY,@,DET,-5,43.9,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,.264,.358,.470,.828,1,.59,0.050,0.25,CF
148,1986-09-20.DET198609200,NYY,@,DET,3,43.9,5,5,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,.267,.360,.476,.836,1,.40,0.087,1.15,CF
149,1986-09-21.DET198609210,NYY,@,DET,-2,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.265,.358,.473,.831,1,.79,-0.080,-0.76,CF
150,1986-09-22.BAL198609220,NYY,@,BAL,2,43.9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.263,.355,.469,.824,1,.66,-0.089,-1.06,CF
151,1986-09-23.BAL198609230,NYY,@,BAL,2,45.0,6,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.263,.355,.466,.821,1,1.18,-0.080,-0.63,CF LF
152,1986-09-24.BAL198609240,NYY,@,BAL,3,18.9,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.263,.356,.466,.821,1,.84,0.029,0.53,CF
153,1986-09-26.NYA198609260,NYY,,DET,-1,43.9,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.263,.355,.464,.819,1,1.29,0.011,-0.32,CF
154,1986-09-27.NYA198609270,NYY,,DET,-1,45.0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,.261,.353,.461,.814,1,1.14,-0.065,-0.50,CF
156,1986-09-29.NYA198609290,NYY,,TOR,7,43.9,5,4,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.261,.353,.460,.813,1,.56,0.006,0.07,CF
157,1986-09-30.NYA198609300,NYY,,TOR,3,43.9,5,4,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,.263,.355,.467,.822,1,.47,0.130,1.35,CF
158,1986-10-01.NYA198610010,NYY,,TOR,-3,43.9,4,3,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,.265,.357,.473,.830,1,1.02,0.184,1.08,CF
159,1986-10-02.BOS198610020,NYY,@,BOS,5,43.9,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,.263,.356,.469,.826,1,.92,-0.119,-1.89,CF
160,1986-10-04.BOS198610041,NYY,@,BOS,2,43.9,5,3,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,.263,.358,.469,.827,1,.94,0.028,0.52,CF
