team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
142,1974-09-11.SDN197409110,HOU,@,SDP,-2,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.275,.339,.472,.811,3,1.09,-0.104,-0.65,CF
143,1974-09-12.SDN197409120,HOU,@,SDP,-3,43.9,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,.275,.339,.470,.809,3,1.82,-0.155,-1.36,CF
144,1974-09-13.SFN197409130,HOU,@,SFG,1,43.9,5,4,0,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,.275,.339,.468,.808,3,2.23,0.604,1.71,CF
145,1974-09-14.SFN197409140,HOU,@,SFG,5,43.9,5,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.274,.338,.468,.806,3,.43,0.008,-0.29,CF
146,1974-09-15.SFN197409151,HOU,@,SFG,6,43.9,4,2,3,2,0,0,1,1,2,0,0,0,0,0,0,0,1,0,.277,.342,.475,.817,3,.80,0.130,2.12,CF
147,1974-09-15.SFN197409152,HOU,@,SFG,-4,16.7,3,2,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,.276,.342,.473,.816,3,.95,0.060,0.42,CF
148,1974-09-16.LAN197409160,HOU,@,LAD,-5,16.7,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.274,.340,.470,.810,3,1.01,-0.120,-1.18,CF
149,1974-09-17.LAN197409170,HOU,@,LAD,7,43.9,5,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,.274,.341,.468,.809,3,.42,0.018,-0.09,CF
150,1974-09-18.LAN197409180,HOU,@,LAD,1,45.0,5,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,.274,.342,.468,.809,3,1.70,0.204,1.11,CF
151,1974-09-20.HOU197409200,HOU,,ATL,-1,43.9,4,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,.274,.341,.468,.809,3,1.28,0.113,0.19,CF
152,1974-09-21.HOU197409210,HOU,,ATL,1,45.0,5,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,.272,.340,.465,.805,3,2.18,0.111,-0.46,CF
153,1974-09-22.HOU197409220,HOU,,ATL,1,20.0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.271,.339,.462,.802,4,2.33,-0.064,-0.53,CF
155,1974-09-25.CIN197409250,HOU,@,CIN,-3,5.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.271,.340,.462,.803,9,.44,0.020,0.13,PH
156,1974-09-26.CIN197409260,HOU,@,CIN,-4,43.9,4,4,1,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,.270,.340,.466,.806,3,1.16,0.174,1.87,CF
157,1974-09-28.ATL197409281,HOU,@,ATL,5,43.9,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.270,.339,.465,.804,3,.71,-0.036,-0.11,CF
158,1974-09-28.ATL197409282,HOU,@,ATL,-4,43.9,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.268,.337,.461,.799,4,.54,-0.054,-0.58,CF
159,1974-09-29.ATL197409290,HOU,@,ATL,3,43.9,5,3,1,2,0,1,0,3,0,0,0,0,0,2,0,0,0,0,.270,.338,.466,.804,3,1.51,0.191,1.16,CF
160,1974-09-30.HOU197409300,HOU,,LAD,3,43.9,4,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,.270,.339,.464,.803,3,.69,-0.001,-0.22,CF
161,1974-10-01.HOU197410010,HOU,,LAD,-3,43.9,5,4,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,.269,.339,.463,.802,3,1.92,0.082,0.40,CF
162,1974-10-02.HOU197410020,HOU,,LAD,-1,45.0,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.269,.338,.461,.799,4,2.30,-0.269,-1.46,CF
