team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
65,2007-06-12.FLO200706120,FLA,,CLE,3,43.9,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.319,.387,.492,.879,3,.93,0.007,-0.36,SS
66,2007-06-13.FLO200706130,FLA,,CLE,-4,43.9,5,5,1,2,1,0,0,2,0,0,1,0,0,0,0,0,1,0,.320,.388,.494,.882,3,.74,0.130,1.38,SS
67,2007-06-14.FLO200706140,FLA,,CLE,-1,43.9,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.323,.389,.494,.883,3,.64,-0.020,-0.09,SS
68,2007-06-15.KCA200706150,FLA,@,KCR,-4,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.318,.384,.487,.871,3,.73,-0.076,-0.75,SS
69,2007-06-16.KCA200706160,FLA,@,KCR,1,43.9,5,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,.320,.384,.489,.873,3,.83,-0.033,-0.34,SS
70,2007-06-17.KCA200706170,FLA,@,KCR,-1,43.9,4,4,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,1,.322,.386,.493,.878,3,1.60,-0.069,-0.44,DH
71,2007-06-18.CHA200706180,FLA,@,CHW,-4,43.9,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.320,.383,.488,.870,3,.56,-0.071,-0.55,SS
72,2007-06-19.CHA200706190,FLA,@,CHW,2,43.9,5,5,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,.325,.386,.503,.890,3,1.61,0.053,1.10,SS
73,2007-06-20.CHA200706200,FLA,@,CHW,1,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.321,.381,.497,.878,3,.84,-0.090,-0.77,SS
74,2007-06-22.FLO200706220,FLA,,MIN,1,43.9,4,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,.320,.380,.503,.883,3,.85,0.253,0.29,SS
