team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game
134,1987-09-02.SLN198709020,CIN,@,STL,2,43.9,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.305,.403,.622,1.025,3,1.39,-0.136,-0.89,CF
135,1987-09-04.CHN198709040,CIN,@,CHC,1,43.9,5,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,.303,.403,.618,1.020,3,2.06,0.045,-0.23,CF
144,1987-09-14.ATL198709140,CIN,@,ATL,-1,43.9,4,3,1,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,.301,.402,.613,1.015,3,1.48,0.016,-0.02,CF
145,1987-09-15.ATL198709150,CIN,@,ATL,15,16.7,5,4,4,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,.303,.403,.612,1.016,3,.59,0.021,0.63,CF
146,1987-09-17.LAN198709171,CIN,@,LAD,1,45.0,5,4,1,2,0,0,1,2,1,0,1,0,0,0,0,0,0,1,.305,.405,.618,1.023,3,1.71,0.255,1.02,CF
147,1987-09-17.LAN198709172,CIN,@,LAD,-3,43.9,5,4,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,.304,.405,.615,1.020,3,1.51,-0.083,-0.46,CF
148,1987-09-19.SFN198709190,CIN,@,SFG,-4,43.9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.302,.402,.610,1.012,3,1.45,-0.162,-1.51,CF
149,1987-09-20.SFN198709200,CIN,@,SFG,4,43.9,5,2,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,.300,.402,.607,1.009,3,2.41,0.197,0.71,CF
150,1987-09-22.CIN198709220,CIN,,SDP,2,43.9,4,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,.299,.403,.604,1.007,3,.61,0.037,0.30,CF
151,1987-09-23.CIN198709230,CIN,,SDP,-2,48.3,7,5,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,.296,.401,.598,.999,3,1.84,-0.213,-0.75,CF
153,1987-09-25.CIN198709250,CIN,,HOU,3,43.9,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.293,.399,.593,.991,3,.61,-0.077,-1.52,CF
