team_game_num,date_game,team_ID,team_homeORaway,opp_ID,game_result,player_game_span,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batting_order_position,leverage_index_avg,wpa_bat,re24_bat,pos_game,player_ID,year_ID
76,1990-07-03.SDN199007030,PIT,@,SDP,2,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.32899999999999996,0.41600000000000004,0.609,1.025,5,2.01,-0.20600000000000002,-1.14,LF,bondsba01,1990
77,1990-07-04.SDN199007040,PIT,@,SDP,-1,43.9,5,3,1,1,0,0,0,1,1,0.0,1,0,0,1.0,0,0.0,1,0,0.32899999999999996,0.41600000000000004,0.606,1.022,5,1.79,-0.183,-0.14,LF,bondsba01,1990
78,1990-07-05.LAN199007050,PIT,@,LAD,3,43.9,5,5,2,2,0,0,1,2,0,0.0,2,0,0,0.0,0,0.0,1,0,0.331,0.41600000000000004,0.614,1.0290000000000001,5,0.67,0.062,1.27,LF,bondsba01,1990
79,1990-07-06.LAN199007060,PIT,@,LAD,3,43.9,5,4,0,3,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.337,0.42200000000000004,0.616,1.038,5,0.41,0.019,0.47,LF,bondsba01,1990
80,1990-07-07.LAN199007070,PIT,@,LAD,-2,43.9,4,3,0,1,0,0,0,1,0,0.0,0,0,0,1.0,0,0.0,1,0,0.337,0.42,0.612,1.032,5,1.04,-0.008,0.3,LF,bondsba01,1990
81,1990-07-08.LAN199007080,PIT,@,LAD,5,43.9,5,4,1,2,1,0,0,3,1,1.0,1,0,0,0.0,0,0.0,0,0,0.34,0.423,0.615,1.037,5,0.82,0.155,2.3,LF,bondsba01,1990
82,1990-07-12.PIT199007120,PIT,,SDP,1,50.5,7,6,1,2,0,0,1,3,1,0.0,0,0,0,0.0,0,0.0,0,0,0.34,0.423,0.619,1.042,5,1.78,0.109,1.56,LF,bondsba01,1990
83,1990-07-13.PIT199007130,PIT,,SDP,3,43.9,4,3,0,1,1,0,0,1,1,0.0,0,0,0,0.0,0,0.0,0,0,0.33899999999999997,0.424,0.62,1.044,5,0.78,-0.026000000000000002,0.37,LF,bondsba01,1990
84,1990-07-14.PIT199007140,PIT,,SDP,4,43.9,4,2,2,1,0,0,1,1,2,0.0,1,0,0,0.0,0,0.0,0,0,0.341,0.428,0.63,1.058,5,1.44,0.23600000000000002,1.53,LF,bondsba01,1990
85,1990-07-15.PIT199007150,PIT,,SDP,-3,43.9,4,3,0,1,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.341,0.429,0.627,1.056,5,0.87,0.05,0.32,LF,bondsba01,1990
86,1990-07-16.PIT199007160,PIT,,SFG,-5,43.9,4,2,1,0,0,0,0,0,2,0.0,0,0,0,0.0,0,1.0,2,0,0.33799999999999997,0.43,0.622,1.052,5,1.31,0.086,0.57,LF,bondsba01,1990
87,1990-07-17.PIT199007170,PIT,,SFG,-3,43.9,4,2,0,2,0,0,0,2,1,0.0,0,0,0,1.0,0,0.0,2,0,0.34299999999999997,0.434,0.625,1.0590000000000002,5,0.97,0.19399999999999998,1.8,LF,bondsba01,1990
88,1990-07-18.PIT199007180,PIT,,SFG,9,43.9,5,2,2,1,0,0,0,0,3,1.0,0,0,0,0.0,0,0.0,0,0,0.344,0.439,0.624,1.063,5,0.61,0.022000000000000002,1.3,LF,bondsba01,1990
89,1990-07-20.PIT199007200,PIT,,LAD,2,43.9,4,4,0,1,0,0,0,1,0,0.0,0,0,0,0.0,0,1.0,0,0,0.34299999999999997,0.43700000000000006,0.619,1.056,5,0.46,0.055999999999999994,-0.6,LF,bondsba01,1990
90,1990-07-21.PIT199007210,PIT,,LAD,-6,43.9,3,3,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.33899999999999997,0.433,0.612,1.046,5,0.6,-0.043,-0.43,LF,bondsba01,1990
91,1990-07-22.PIT199007220,PIT,,LAD,5,43.9,4,3,2,1,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,3,0,0.33899999999999997,0.434,0.61,1.043,5,1.2,0.18100000000000002,1.3,LF,bondsba01,1990
92,1990-07-23.MON199007230,PIT,@,MON,-5,43.9,4,4,0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.33399999999999996,0.429,0.601,1.03,5,0.65,-0.065,-0.86,LF,bondsba01,1990
93,1990-07-24.MON199007240,PIT,@,MON,2,43.9,5,5,2,3,1,0,0,1,0,0.0,0,0,0,0.0,0,0.0,3,0,0.33899999999999997,0.431,0.605,1.036,5,1.02,0.205,1.61,LF,bondsba01,1990
94,1990-07-25.MON199007250,PIT,@,MON,-1,45.0,5,4,0,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.33399999999999996,0.428,0.597,1.025,5,2.46,-0.166,-1.02,LF,bondsba01,1990
95,1990-07-26.PIT199007260,PIT,,PHI,-8,14.5,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.332,0.426,0.593,1.0190000000000001,5,0.53,-0.027999999999999997,-0.56,LF,bondsba01,1990
96,1990-07-27.PIT199007270,PIT,,PHI,-2,43.9,4,3,1,1,0,0,1,1,1,0.0,0,0,0,0.0,0,0.0,0,0,0.332,0.42700000000000005,0.6,1.0270000000000001,5,1.03,0.046,1.02,LF,bondsba01,1990
97,1990-07-28.PIT199007280,PIT,,PHI,-1,7.9,2,2,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.33,0.424,0.596,1.02,9,1.9,-0.099,-0.43,PH LF,bondsba01,1990
98,1990-07-29.PIT199007290,PIT,,PHI,1,43.9,3,2,1,1,0,0,0,1,1,0.0,1,0,0,0.0,0,0.0,1,0,0.331,0.426,0.596,1.022,5,1.48,0.077,0.43,LF,bondsba01,1990
99,1990-07-31.CHN199007310,PIT,@,CHC,8,43.9,5,4,1,1,1,0,0,2,1,1.0,0,0,0,0.0,1,0.0,0,0,0.33,0.426,0.594,1.02,5,0.4,0.052000000000000005,1.26,LF,bondsba01,1990
100,1990-08-01.CHN199008010,PIT,@,CHC,-5,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.327,0.424,0.589,1.013,5,0.92,-0.069,-1.12,LF,bondsba01,1990
101,1990-08-02.CHN199008020,PIT,@,CHC,3,43.9,5,5,1,2,0,0,1,2,0,0.0,0,0,0,0.0,0,0.0,0,1,0.32799999999999996,0.424,0.595,1.0190000000000001,5,0.4,0.042,0.69,LF,bondsba01,1990
102,1990-08-03.PHI199008030,PIT,@,PHI,11,43.9,5,4,2,0,0,0,0,0,1,0.0,0,0,0,0.0,0,1.0,1,0,0.324,0.42100000000000004,0.588,1.0090000000000001,5,0.25,-0.063,-0.96,LF,bondsba01,1990
103,1990-08-04.PHI199008040,PIT,@,PHI,2,45.0,4,4,0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,1.0,0,0,0.32,0.41700000000000004,0.581,0.998,5,1.5,-0.184,-1.98,LF,bondsba01,1990
104,1990-08-05.PHI199008050,PIT,@,PHI,-2,43.9,5,4,2,1,1,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.32,0.41600000000000004,0.58,0.996,5,1.29,-0.065,-0.28,LF,bondsba01,1990
105,1990-08-06.PHI199008061,PIT,@,PHI,9,43.9,5,4,2,3,0,0,1,5,0,0.0,0,0,0,1.0,0,0.0,0,0,0.325,0.419,0.591,1.0090000000000001,5,0.5,0.115,2.67,LF,bondsba01,1990
106,1990-08-06.PHI199008062,PIT,@,PHI,1,9.0,2,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.324,0.419,0.589,1.008,1,1.63,0.018000000000000002,0.23,PH LF,bondsba01,1990
107,1990-08-07.PIT199008070,PIT,,MON,1,47.2,5,3,0,0,0,0,0,0,2,0.0,1,0,0,0.0,0,0.0,1,0,0.321,0.419,0.584,1.003,5,1.49,0.114,0.07,LF CF,bondsba01,1990
108,1990-08-08.PIT199008080,PIT,,MON,-4,43.9,4,4,0,1,0,0,0,1,0,0.0,0,0,0,0.0,0,0.0,1,0,0.32,0.41700000000000004,0.58,0.997,5,0.9,-0.027999999999999997,0.2,LF,bondsba01,1990
109,1990-08-09.PIT199008090,PIT,,MON,-1,45.0,5,3,2,2,0,0,1,1,2,1.0,1,0,0,0.0,0,0.0,0,0,0.32299999999999995,0.42200000000000004,0.589,1.011,5,1.68,0.35700000000000004,1.68,LF,bondsba01,1990
110,1990-08-10.PIT199008100,PIT,,STL,-5,43.9,3,3,1,1,0,0,1,2,0,0.0,2,0,0,0.0,0,0.0,0,0,0.32299999999999995,0.42100000000000004,0.596,1.0170000000000001,5,0.98,0.09,1.27,LF,bondsba01,1990
111,1990-08-11.PIT199008110,PIT,,STL,-1,43.9,4,3,1,2,0,0,1,2,1,0.0,0,0,0,0.0,0,0.0,0,0,0.326,0.424,0.604,1.0290000000000001,5,1.66,0.05,1.94,LF,bondsba01,1990
112,1990-08-12.PIT199008120,PIT,,STL,-6,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.322,0.42,0.598,1.018,5,0.53,-0.055,-0.74,CF,bondsba01,1990
113,1990-08-14.PIT199008141,PIT,,ATL,2,43.9,4,3,0,0,0,0,0,0,0,0.0,1,1,0,0.0,0,1.0,0,0,0.32,0.419,0.593,1.012,5,0.62,-0.077,-0.96,LF,bondsba01,1990
114,1990-08-14.PIT199008142,PIT,,ATL,2,43.9,4,2,1,0,0,0,0,0,2,1.0,2,0,0,0.0,0,0.0,0,0,0.318,0.42,0.59,1.0090000000000001,5,0.51,-0.027000000000000003,-0.67,LF,bondsba01,1990
115,1990-08-15.PIT199008150,PIT,,ATL,-7,43.9,4,4,0,1,0,0,0,0,0,0.0,3,0,0,0.0,0,0.0,0,0,0.317,0.418,0.586,1.004,5,1.45,0.021,-0.21,LF,bondsba01,1990
116,1990-08-16.PIT199008160,PIT,,ATL,1,6.9,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.316,0.41700000000000004,0.584,1.001,1,2.86,-0.078,-0.3,LF,bondsba01,1990
117,1990-08-17.CIN199008171,PIT,@,CIN,6,43.9,5,3,2,1,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,2,0,0.316,0.419,0.5820000000000001,1.002,5,0.66,0.115,1.49,LF,bondsba01,1990
118,1990-08-17.CIN199008172,PIT,@,CIN,1,43.9,4,4,0,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,2,0,0.316,0.418,0.579,0.997,5,0.96,-0.032,-0.02,LF,bondsba01,1990
119,1990-08-18.CIN199008180,PIT,@,CIN,2,43.9,4,3,1,2,1,0,1,2,1,1.0,0,0,0,0.0,0,0.0,0,0,0.319,0.42,0.59,1.011,5,0.92,0.212,2.04,LF,bondsba01,1990
120,1990-08-19.CIN199008190,PIT,@,CIN,3,43.9,5,4,0,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.315,0.418,0.584,1.002,5,0.7,-0.076,-0.9,LF,bondsba01,1990
121,1990-08-20.PIT199008200,PIT,,HOU,6,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.313,0.41700000000000004,0.579,0.996,5,0.44,0.053,0.38,LF,bondsba01,1990
122,1990-08-21.PIT199008210,PIT,,HOU,-1,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.31,0.415,0.575,0.99,5,1.25,-0.084,-0.23,LF,bondsba01,1990
123,1990-08-22.PIT199008220,PIT,,HOU,2,43.9,4,4,3,2,1,0,0,0,0,0.0,0,0,0,0.0,1,0.0,0,0,0.312,0.41600000000000004,0.5770000000000001,0.993,5,0.8,0.013999999999999999,0.22,LF,bondsba01,1990
124,1990-08-23.PIT199008230,PIT,,CIN,6,43.9,5,5,1,1,0,0,1,2,0,0.0,1,0,0,0.0,0,0.0,0,0,0.311,0.414,0.58,0.993,5,0.84,-0.221,-0.89,LF,bondsba01,1990
125,1990-08-24.PIT199008240,PIT,,CIN,-1,43.9,4,2,0,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,0,0,0.309,0.414,0.5770000000000001,0.991,5,1.61,0.124,0.39,LF,bondsba01,1990
127,1990-08-26.PIT199008260,PIT,,CIN,-4,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.306,0.41100000000000003,0.5710000000000001,0.982,5,1.59,-0.157,-1.5,LF,bondsba01,1990
128,1990-08-28.ATL199008280,PIT,@,ATL,-9,43.9,4,4,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.306,0.41,0.568,0.978,5,0.47,-0.046,-0.66,LF,bondsba01,1990
129,1990-08-29.ATL199008290,PIT,@,ATL,10,41.7,4,4,1,3,1,0,0,5,0,0.0,0,0,0,0.0,0,0.0,0,1,0.31,0.41200000000000003,0.5720000000000001,0.985,5,0.7,0.08900000000000001,3.79,LF,bondsba01,1990
130,1990-08-31.HOU199008310,PIT,@,HOU,-1,43.9,4,3,1,1,1,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.31,0.413,0.573,0.986,5,0.56,0.045,0.5,LF,bondsba01,1990
131,1990-09-01.HOU199009010,PIT,@,HOU,-1,45.0,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.308,0.41200000000000003,0.569,0.981,5,1.21,-0.066,-0.59,LF,bondsba01,1990
132,1990-09-02.HOU199009020,PIT,@,HOU,1,43.9,4,4,0,1,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.308,0.41100000000000003,0.5660000000000001,0.976,5,0.55,-0.059000000000000004,-0.75,LF,bondsba01,1990
133,1990-09-03.PIT199009030,PIT,,PHI,3,7.9,1,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.307,0.41,0.564,0.9740000000000001,1,0.27,-0.006,-0.14,LF,bondsba01,1990
134,1990-09-04.PIT199009040,PIT,,PHI,4,43.9,4,3,0,1,0,0,0,2,0,0.0,1,0,0,1.0,0,0.0,1,0,0.307,0.409,0.563,0.971,5,0.93,0.071,0.79,LF,bondsba01,1990
135,1990-09-05.PIT199009051,PIT,,NYM,1,43.9,5,3,0,1,0,0,0,1,1,0.0,0,1,0,0.0,0,0.0,0,1,0.307,0.41,0.561,0.972,5,2.2,0.128,0.79,LF,bondsba01,1990
136,1990-09-05.PIT199009052,PIT,,NYM,2,43.9,4,3,0,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0.0,0,0,0.305,0.409,0.557,0.9670000000000001,5,0.48,-0.039,-0.46,LF,bondsba01,1990
137,1990-09-06.PIT199009060,PIT,,NYM,6,43.9,4,4,1,2,0,0,0,1,0,0.0,1,0,0,0.0,0,1.0,0,0,0.307,0.41,0.557,0.9670000000000001,5,0.5,0.107,0.53,LF,bondsba01,1990
138,1990-09-07.PIT199009070,PIT,,MON,-3,43.9,4,4,0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.304,0.40700000000000003,0.552,0.9590000000000001,5,0.96,-0.098,-1.02,LF,bondsba01,1990
139,1990-09-08.PIT199009080,PIT,,MON,5,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.302,0.406,0.5479999999999999,0.9540000000000001,5,0.44,0.037000000000000005,0.01,LF,bondsba01,1990
140,1990-09-09.PIT199009090,PIT,,MON,-4,43.9,4,4,2,3,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,0,1,0.306,0.408,0.557,0.965,5,1.47,0.06,1.08,LF,bondsba01,1990
141,1990-09-10.PHI199009100,PIT,@,PHI,1,43.9,5,5,1,1,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.305,0.406,0.5589999999999999,0.965,5,1.26,0.032,-0.06,LF,bondsba01,1990
142,1990-09-11.PHI199009110,PIT,@,PHI,4,43.9,4,3,0,1,1,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.305,0.40700000000000003,0.56,0.9670000000000001,5,0.99,0.009000000000000001,0.25,LF,bondsba01,1990
143,1990-09-12.NYN199009120,PIT,@,NYM,-1,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.302,0.40399999999999997,0.555,0.9590000000000001,5,2.07,-0.205,-1.34,LF,bondsba01,1990
144,1990-09-13.NYN199009130,PIT,@,NYM,-3,43.9,4,4,0,4,1,0,0,2,0,0.0,0,0,0,0.0,0,0.0,2,1,0.308,0.408,0.561,0.9690000000000001,5,1.2,0.168,2.5,LF,bondsba01,1990
145,1990-09-14.MON199009140,PIT,@,MON,-2,43.9,4,4,2,3,1,0,2,2,0,0.0,0,0,0,0.0,0,0.0,0,0,0.312,0.41100000000000003,0.5770000000000001,0.988,5,0.8,0.225,2.0,LF,bondsba01,1990
146,1990-09-15.MON199009150,PIT,@,MON,-1,43.9,4,4,0,0,0,0,0,0,0,0.0,2,0,0,0.0,0,0.0,0,0,0.309,0.408,0.573,0.98,5,1.56,-0.162,-1.05,LF,bondsba01,1990
147,1990-09-16.MON199009160,PIT,@,MON,-3,43.9,4,3,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.308,0.40700000000000003,0.569,0.976,5,1.2,0.037000000000000005,0.44,LF,bondsba01,1990
148,1990-09-18.CHN199009180,PIT,@,CHC,-3,43.9,4,3,0,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,0,0,0.306,0.406,0.565,0.971,5,0.67,-0.034,-0.59,LF,bondsba01,1990
149,1990-09-19.CHN199009190,PIT,@,CHC,1,43.9,5,4,2,2,0,0,2,2,1,0.0,1,0,0,0.0,0,0.0,1,0,0.307,0.40700000000000003,0.5770000000000001,0.985,5,0.44,0.047,1.54,LF,bondsba01,1990
150,1990-09-20.CHN199009200,PIT,@,CHC,9,43.9,5,3,3,1,0,0,1,2,2,0.0,0,0,0,0.0,0,0.0,0,0,0.307,0.409,0.5820000000000001,0.991,5,0.32,0.019,1.64,LF,bondsba01,1990
151,1990-09-21.PIT199009210,PIT,,STL,1,43.9,4,2,1,1,0,0,0,0,2,0.0,1,0,0,0.0,0,0.0,1,0,0.308,0.41100000000000003,0.5820000000000001,0.993,5,0.78,0.105,0.73,LF,bondsba01,1990
152,1990-09-22.PIT199009220,PIT,,STL,-1,43.9,4,3,1,1,0,0,1,1,1,0.0,1,0,0,0.0,0,0.0,0,0,0.308,0.41200000000000003,0.586,0.998,5,1.33,0.153,1.04,LF,bondsba01,1990
153,1990-09-23.PIT199009230,PIT,,STL,5,43.9,4,3,0,1,0,0,0,1,1,1.0,0,0,0,0.0,0,0.0,0,0,0.308,0.41200000000000003,0.585,0.997,5,0.46,0.044000000000000004,0.69,LF,bondsba01,1990
154,1990-09-25.PIT199009250,PIT,,CHC,2,43.9,4,4,0,0,0,0,0,0,0,0.0,3,0,0,0.0,0,0.0,0,0,0.306,0.41,0.58,0.99,5,1.22,-0.138,-1.62,LF,bondsba01,1990
155,1990-09-26.PIT199009260,PIT,,CHC,1,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.304,0.409,0.5770000000000001,0.985,5,1.12,-0.077,-0.59,LF,bondsba01,1990
156,1990-09-27.PIT199009270,PIT,,CHC,1,43.9,4,4,0,1,0,0,0,0,0,0.0,1,0,0,0.0,0,1.0,1,0,0.304,0.408,0.574,0.982,5,1.26,-0.187,-1.37,LF,bondsba01,1990
157,1990-09-28.SLN199009280,PIT,@,STL,2,43.9,4,3,1,2,0,0,0,1,1,0.0,0,0,0,0.0,0,0.0,1,0,0.306,0.41,0.575,0.9840000000000001,5,1.25,0.203,1.93,LF,bondsba01,1990
158,1990-09-29.SLN199009290,PIT,@,STL,8,43.9,5,5,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1,0.0,0,1,0.303,0.40700000000000003,0.569,0.975,5,0.52,-0.03,-0.81,LF,bondsba01,1990
159,1990-09-30.SLN199009300,PIT,@,STL,2,43.9,4,3,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.301,0.405,0.5660000000000001,0.971,5,1.33,-0.051,-0.8,LF,bondsba01,1990
162,1990-10-03.PIT199010030,PIT,,NYM,-3,14.5,2,1,0,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.301,0.406,0.565,0.97,5,1.14,0.034,0.23,LF,bondsba01,1990
1,1990-04-09.OAK199004090,OAK,,MIN,5,43.9,5,4,1,2,1,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,0,0.5,0.6,0.75,1.35,1,0.49,0.040999999999999995,1.13,LF,henderi01,1990
2,1990-04-10.OAK199004100,OAK,,MIN,2,43.9,5,4,0,1,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,2,0,0.375,0.5,0.5,1.0,1,0.97,0.057,0.35,LF,henderi01,1990
3,1990-04-11.OAK199004110,OAK,,MIN,-3,43.9,4,4,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.25,0.35700000000000004,0.33299999999999996,0.69,1,0.67,-0.066,-0.68,LF,henderi01,1990
4,1990-04-13.SEA199004130,OAK,@,SEA,8,17.8,5,5,2,4,1,0,1,2,0,0.0,0,0,0,0.0,0,0.0,0,0,0.41200000000000003,0.474,0.706,1.18,1,0.28,0.098,2.14,LF,henderi01,1990
5,1990-04-14.SEA199004140,OAK,@,SEA,3,43.9,5,4,1,0,0,0,0,0,1,0.0,1,0,0,0.0,0,1.0,1,0,0.33299999999999996,0.41700000000000004,0.5710000000000001,0.988,1,0.75,-0.013999999999999999,-0.7,LF,henderi01,1990
6,1990-04-15.SEA199004150,OAK,@,SEA,3,43.9,4,3,0,1,0,0,0,1,0,0.0,0,0,0,1.0,0,0.0,0,0,0.33299999999999996,0.39299999999999996,0.542,0.935,1,1.36,-0.027999999999999997,-0.4,DH,henderi01,1990
7,1990-04-17.CAL199004170,OAK,@,CAL,2,47.2,6,5,2,2,1,0,0,0,1,0.0,2,0,0,0.0,0,0.0,0,0,0.345,0.41200000000000003,0.552,0.963,1,1.71,0.033,-0.12,LF,henderi01,1990
8,1990-04-18.CAL199004180,OAK,@,CAL,2,43.9,5,4,1,1,0,0,0,0,1,0.0,1,0,0,0.0,0,0.0,1,0,0.33299999999999996,0.41,0.515,0.925,1,1.01,-0.032,-0.4,LF,henderi01,1990
9,1990-04-19.OAK199004190,OAK,,SEA,3,43.9,5,3,2,2,0,0,0,1,2,0.0,0,0,0,0.0,0,0.0,3,0,0.361,0.455,0.528,0.982,1,0.55,0.172,2.07,LF,henderi01,1990
10,1990-04-20.OAK199004200,OAK,,SEA,-5,43.9,4,4,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.325,0.41700000000000004,0.475,0.892,1,0.86,-0.085,-0.75,LF,henderi01,1990
11,1990-04-21.OAK199004210,OAK,,SEA,1,46.1,6,5,2,3,1,0,0,1,1,0.0,1,0,0,0.0,0,0.0,2,0,0.35600000000000004,0.444,0.511,0.956,1,1.71,0.619,1.8,LF,henderi01,1990
13,1990-04-24.BAL199004240,OAK,@,BAL,6,10.1,1,1,0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.348,0.436,0.5,0.9359999999999999,1,0.87,-0.022000000000000002,-0.22,LF,henderi01,1990
14,1990-04-25.BAL199004250,OAK,@,BAL,1,18.9,5,4,1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.32,0.41700000000000004,0.46,0.877,1,0.81,-0.053,-0.9,LF,henderi01,1990
16,1990-04-27.BOS199004270,OAK,@,BOS,-1,43.9,5,5,1,2,1,0,0,0,0,0.0,1,0,0,0.0,0,0.0,0,0,0.327,0.415,0.473,0.888,1,0.98,0.10400000000000001,0.65,DH,henderi01,1990
17,1990-04-28.BOS199004280,OAK,@,BOS,-9,16.7,3,3,0,2,2,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.345,0.426,0.517,0.9440000000000001,1,0.76,-0.028999999999999998,-0.29,LF,henderi01,1990
18,1990-04-29.BOS199004290,OAK,@,BOS,1,43.9,4,2,1,0,0,0,0,0,2,0.0,0,0,0,0.0,0,0.0,1,1,0.33299999999999996,0.431,0.5,0.9309999999999999,1,1.16,-0.027999999999999997,-0.28,LF,henderi01,1990
19,1990-04-30.NYA199004300,OAK,@,NYY,6,43.9,5,5,2,2,0,0,2,2,0,0.0,0,0,0,0.0,0,0.0,0,0,0.33799999999999997,0.429,0.585,1.013,1,0.49,-0.028999999999999998,1.06,LF,henderi01,1990
20,1990-05-01.NYA199005010,OAK,@,NYY,2,43.9,5,5,1,2,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,1,0,0.34299999999999997,0.42700000000000005,0.586,1.013,1,1.29,0.013000000000000001,-0.35,LF,henderi01,1990
21,1990-05-02.NYA199005020,OAK,@,NYY,2,43.9,4,4,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.33799999999999997,0.419,0.568,0.986,1,0.58,-0.015,-0.3,LF,henderi01,1990
22,1990-05-04.OAK199005040,OAK,,BOS,5,17.8,4,3,1,1,0,0,0,1,1,0.0,1,0,0,0.0,0,0.0,0,0,0.33799999999999997,0.42200000000000004,0.5579999999999999,0.981,1,1.19,0.034,0.67,LF,henderi01,1990
23,1990-05-05.OAK199005050,OAK,,BOS,-4,43.9,5,5,1,4,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,0,0,0.366,0.442,0.61,1.052,1,0.91,0.151,1.43,LF,henderi01,1990
24,1990-05-06.OAK199005060,OAK,,BOS,2,13.4,2,2,1,2,0,0,1,1,0,0.0,0,0,0,0.0,0,0.0,1,0,0.381,0.45399999999999996,0.655,1.1079999999999999,1,1.17,0.165,1.81,LF,henderi01,1990
25,1990-05-07.OAK199005070,OAK,,NYY,4,43.9,4,3,1,1,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,0,1,0.379,0.455,0.644,1.099,1,0.42,0.016,-0.24,DH,henderi01,1990
26,1990-05-08.OAK199005080,OAK,,NYY,5,17.8,4,3,0,0,0,0,0,0,0,0.0,0,0,1,0.0,0,0.0,0,0,0.36700000000000005,0.442,0.622,1.065,1,0.79,-0.075,-1.19,LF,henderi01,1990
27,1990-05-09.OAK199005090,OAK,,NYY,1,46.1,6,5,1,1,1,0,0,1,1,0.0,0,0,0,0.0,0,0.0,0,0,0.358,0.436,0.611,1.047,1,2.14,0.161,0.66,LF,henderi01,1990
28,1990-05-11.OAK199005110,OAK,,BAL,5,43.9,4,3,1,1,0,0,0,0,1,0.0,0,0,0,0.0,0,0.0,1,0,0.35700000000000004,0.439,0.602,1.041,1,0.83,0.044000000000000004,0.5,LF,henderi01,1990
29,1990-05-12.OAK199005120,OAK,,BAL,-1,43.9,5,5,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.35,0.429,0.583,1.011,1,1.92,-0.18,-0.81,DH,henderi01,1990
30,1990-05-13.OAK199005130,OAK,,BAL,-3,43.9,4,3,1,1,0,0,1,1,1,0.0,0,0,0,0.0,0,0.0,1,0,0.349,0.431,0.604,1.035,1,2.01,0.022000000000000002,0.53,LF,henderi01,1990
31,1990-05-14.MIN199005140,OAK,@,MIN,-4,43.9,4,4,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0,0.0,0,0,0.345,0.425,0.6,1.025,1,0.42,-0.01,-0.42,LF,henderi01,1990
